id_encuesta,id_ticket,id_mesero,calificacion_servicio,comentario,sentimiento
2947,7388,27,4,"Buen servicio, todo rico",positivo
2948,7390,31,3,Servicio regular,neutro
2949,7391,27,5,"Excelente atención, volveré",positivo
2950,7395,38,3,Servicio regular,neutro
2951,7399,33,3,Servicio regular,neutro
2952,7400,27,4,"Buen servicio, todo rico",positivo
2953,7402,30,4,"Buen servicio, todo rico",positivo
2954,7406,46,4,"Buen servicio, todo rico",positivo
2955,7410,47,3,Servicio regular,neutro
2956,7415,46,3,Servicio regular,neutro
2957,7418,45,2,La atención no fue agradable,negativo
2958,7419,46,3,Servicio regular,neutro
2959,7424,46,4,"Buen servicio, todo rico",positivo
2960,7427,46,3,Servicio regular,neutro
2961,7431,46,3,Servicio regular,neutro
2962,7434,41,3,Servicio regular,neutro
2963,7437,23,4,"Buen servicio, todo rico",positivo
2964,7441,4,4,"Buen servicio, todo rico",positivo
2965,7445,18,4,"Buen servicio, todo rico",positivo
2966,7447,19,3,Servicio regular,neutro
2967,7451,8,3,Servicio regular,neutro
2968,7453,23,4,"Buen servicio, todo rico",positivo
2969,7455,22,4,"Buen servicio, todo rico",positivo
2970,7463,14,3,Servicio regular,neutro
2971,7465,6,4,"Buen servicio, todo rico",positivo
2972,7466,24,4,"Buen servicio, todo rico",positivo
2973,7467,1,3,Servicio regular,neutro
2974,7472,15,3,Servicio regular,neutro
2975,7475,3,4,"Buen servicio, todo rico",positivo
2976,7476,4,3,Servicio regular,neutro
2977,7478,20,4,"Buen servicio, todo rico",positivo
2978,7480,5,2,La atención no fue agradable,negativo
2979,7481,14,4,"Buen servicio, todo rico",positivo
2980,7483,24,4,"Buen servicio, todo rico",positivo
2981,7487,9,4,"Buen servicio, todo rico",positivo
2982,7488,4,3,Servicio regular,neutro
2983,7491,2,4,"Buen servicio, todo rico",positivo
2984,7494,2,5,"Excelente atención, volveré",positivo
2985,7496,6,3,Servicio regular,neutro
2986,7500,12,4,"Buen servicio, todo rico",positivo
2987,7507,38,4,"Buen servicio, todo rico",positivo
2988,7512,39,4,"Buen servicio, todo rico",positivo
2989,7514,26,5,"Excelente atención, volveré",positivo
2990,7515,30,4,"Buen servicio, todo rico",positivo
2991,7516,35,4,"Buen servicio, todo rico",positivo
2992,7522,28,2,La atención no fue agradable,negativo
2993,7523,31,4,"Buen servicio, todo rico",positivo
2994,7524,33,3,Servicio regular,neutro
2995,7527,33,3,Servicio regular,neutro
2996,7529,34,4,"Buen servicio, todo rico",positivo
2997,7531,37,4,"Buen servicio, todo rico",positivo
2998,7532,26,4,"Buen servicio, todo rico",positivo
2999,7535,39,4,"Buen servicio, todo rico",positivo
3000,7536,28,2,La atención no fue agradable,negativo
3001,7542,41,3,Servicio regular,neutro
3002,7544,42,4,"Buen servicio, todo rico",positivo
3003,7545,42,4,"Buen servicio, todo rico",positivo
3004,7552,15,3,Servicio regular,neutro
3005,7553,18,4,"Buen servicio, todo rico",positivo
3006,7556,4,3,Servicio regular,neutro
3007,7559,4,3,Servicio regular,neutro
3008,7561,1,3,Servicio regular,neutro
3009,7562,9,4,"Buen servicio, todo rico",positivo
3010,7564,9,4,"Buen servicio, todo rico",positivo
3011,7566,2,5,"Excelente atención, volveré",positivo
3012,7569,17,4,"Buen servicio, todo rico",positivo
3013,7570,4,4,"Buen servicio, todo rico",positivo
3014,7571,16,3,Servicio regular,neutro
3015,7572,18,4,"Buen servicio, todo rico",positivo
3016,7576,5,3,Servicio regular,neutro
3017,7577,1,3,Servicio regular,neutro
3018,7578,5,4,"Buen servicio, todo rico",positivo
3019,7579,24,4,"Buen servicio, todo rico",positivo
3020,7583,22,3,Servicio regular,neutro
3021,7585,15,3,Servicio regular,neutro
3022,7587,7,3,Servicio regular,neutro
3023,7588,16,4,"Buen servicio, todo rico",positivo
3024,7590,22,4,"Buen servicio, todo rico",positivo
3025,7592,10,3,Servicio regular,neutro
3026,7596,1,3,Servicio regular,neutro
3027,7602,19,2,La atención no fue agradable,negativo
3028,7605,16,3,Servicio regular,neutro
3029,7606,2,5,"Excelente atención, volveré",positivo
3030,7607,9,4,"Buen servicio, todo rico",positivo
3031,7608,14,4,"Buen servicio, todo rico",positivo
3032,7609,21,4,"Buen servicio, todo rico",positivo
3033,7610,8,3,Servicio regular,neutro
3034,7615,16,3,Servicio regular,neutro
3035,7617,24,5,"Excelente atención, volveré",positivo
3036,7618,12,3,Servicio regular,neutro
3037,7622,34,5,"Excelente atención, volveré",positivo
3038,7624,29,4,"Buen servicio, todo rico",positivo
3039,7626,40,4,"Buen servicio, todo rico",positivo
3040,7627,39,4,"Buen servicio, todo rico",positivo
3041,7629,33,3,Servicio regular,neutro
3042,7630,25,4,"Buen servicio, todo rico",positivo
3043,7633,39,4,"Buen servicio, todo rico",positivo
3044,7634,27,5,"Excelente atención, volveré",positivo
3045,7637,28,3,Servicio regular,neutro
3046,7638,30,4,"Buen servicio, todo rico",positivo
3047,7639,36,3,Servicio regular,neutro
3048,7640,34,4,"Buen servicio, todo rico",positivo
3049,7645,34,5,"Excelente atención, volveré",positivo
3050,7647,40,4,"Buen servicio, todo rico",positivo
3051,7650,37,4,"Buen servicio, todo rico",positivo
3052,7652,29,5,"Excelente atención, volveré",positivo
3053,7656,27,5,"Excelente atención, volveré",positivo
3054,7658,40,4,"Buen servicio, todo rico",positivo
3055,7659,26,4,"Buen servicio, todo rico",positivo
3056,7665,41,3,Servicio regular,neutro
3057,7666,45,2,La atención no fue agradable,negativo
3058,7667,45,2,La atención no fue agradable,negativo
3059,7668,42,5,"Excelente atención, volveré",positivo
3060,7671,43,3,Servicio regular,neutro
3061,7672,44,3,Servicio regular,neutro
3062,7676,47,3,Servicio regular,neutro
3063,7679,42,5,"Excelente atención, volveré",positivo
3064,7686,21,4,"Buen servicio, todo rico",positivo
3065,7687,6,3,Servicio regular,neutro
3066,7691,20,4,"Buen servicio, todo rico",positivo
3067,7693,16,3,Servicio regular,neutro
3068,7694,23,3,Servicio regular,neutro
3069,7696,10,3,Servicio regular,neutro
3070,7700,22,4,"Buen servicio, todo rico",positivo
3071,7701,14,3,Servicio regular,neutro
3072,7702,23,4,"Buen servicio, todo rico",positivo
3073,7706,4,3,Servicio regular,neutro
3074,7707,8,3,Servicio regular,neutro
3075,7711,10,3,Servicio regular,neutro
3076,7716,8,3,Servicio regular,neutro
3077,7718,4,4,"Buen servicio, todo rico",positivo
3078,7722,11,4,"Buen servicio, todo rico",positivo
3079,7723,14,4,"Buen servicio, todo rico",positivo
3080,7724,1,3,Servicio regular,neutro
3081,7726,1,3,Servicio regular,neutro
3082,7727,7,3,Servicio regular,neutro
3083,7728,15,4,"Buen servicio, todo rico",positivo
3084,7731,7,3,Servicio regular,neutro
3085,7734,7,3,Servicio regular,neutro
3086,7736,6,4,"Buen servicio, todo rico",positivo
3087,7741,11,4,"Buen servicio, todo rico",positivo
3088,7743,14,4,"Buen servicio, todo rico",positivo
3089,7748,16,2,La atención no fue agradable,negativo
3090,7750,14,4,"Buen servicio, todo rico",positivo
3091,7752,20,4,"Buen servicio, todo rico",positivo
3092,7753,36,3,Servicio regular,neutro
3093,7755,30,3,Servicio regular,neutro
3094,7760,26,4,"Buen servicio, todo rico",positivo
3095,7762,36,3,Servicio regular,neutro
3096,7763,39,4,"Buen servicio, todo rico",positivo
3097,7765,35,4,"Buen servicio, todo rico",positivo
3098,7767,39,4,"Buen servicio, todo rico",positivo
3099,7770,30,4,"Buen servicio, todo rico",positivo
3100,7774,28,3,Servicio regular,neutro
3101,7775,37,4,"Buen servicio, todo rico",positivo
3102,7777,37,4,"Buen servicio, todo rico",positivo
3103,7778,35,4,"Buen servicio, todo rico",positivo
3104,7779,30,4,"Buen servicio, todo rico",positivo
3105,7780,32,4,"Buen servicio, todo rico",positivo
3106,7785,28,2,La atención no fue agradable,negativo
3107,7786,33,3,Servicio regular,neutro
3108,7787,27,4,"Buen servicio, todo rico",positivo
3109,7788,28,2,La atención no fue agradable,negativo
3110,7791,32,4,"Buen servicio, todo rico",positivo
3111,7796,47,4,"Buen servicio, todo rico",positivo
3112,7798,44,3,Servicio regular,neutro
3113,7799,43,4,"Buen servicio, todo rico",positivo
3114,7800,42,4,"Buen servicio, todo rico",positivo
3115,7801,41,2,La atención no fue agradable,negativo
3116,7802,45,2,La atención no fue agradable,negativo
3117,7803,47,4,"Buen servicio, todo rico",positivo
3118,7811,43,3,Servicio regular,neutro
3119,7812,43,3,Servicio regular,neutro
3120,7813,45,2,La atención no fue agradable,negativo
3121,7818,43,3,Servicio regular,neutro
3122,7819,45,3,Servicio regular,neutro
3123,7821,5,2,La atención no fue agradable,negativo
3124,7822,24,4,"Buen servicio, todo rico",positivo
3125,7823,21,3,Servicio regular,neutro
3126,7833,9,3,Servicio regular,neutro
3127,7834,4,3,Servicio regular,neutro
3128,7842,2,4,"Buen servicio, todo rico",positivo
3129,7843,3,3,Servicio regular,neutro
3130,7846,17,4,"Buen servicio, todo rico",positivo
3131,7847,2,5,"Excelente atención, volveré",positivo
3132,7848,9,3,Servicio regular,neutro
3133,7850,12,4,"Buen servicio, todo rico",positivo
3134,7854,15,3,Servicio regular,neutro
3135,7857,19,2,La atención no fue agradable,negativo
3136,7858,21,4,"Buen servicio, todo rico",positivo
3137,7860,5,3,Servicio regular,neutro
3138,7861,8,3,Servicio regular,neutro
3139,7863,19,3,Servicio regular,neutro
3140,7864,11,4,"Buen servicio, todo rico",positivo
3141,7865,24,4,"Buen servicio, todo rico",positivo
3142,7871,13,4,"Buen servicio, todo rico",positivo
3143,7874,17,3,Servicio regular,neutro
3144,7875,24,4,"Buen servicio, todo rico",positivo
3145,7881,18,4,"Buen servicio, todo rico",positivo
3146,7882,22,4,"Buen servicio, todo rico",positivo
3147,7885,4,3,Servicio regular,neutro
3148,7888,4,3,Servicio regular,neutro
3149,7890,2,4,"Buen servicio, todo rico",positivo
3150,7891,2,4,"Buen servicio, todo rico",positivo
3151,7894,18,4,"Buen servicio, todo rico",positivo
3152,7901,2,4,"Buen servicio, todo rico",positivo
3153,7904,15,3,Servicio regular,neutro
3154,7905,5,3,Servicio regular,neutro
3155,7907,11,3,Servicio regular,neutro
3156,7908,4,4,"Buen servicio, todo rico",positivo
3157,7909,20,4,"Buen servicio, todo rico",positivo
3158,7915,16,3,Servicio regular,neutro
3159,7918,29,4,"Buen servicio, todo rico",positivo
3160,7920,39,4,"Buen servicio, todo rico",positivo
3161,7923,26,4,"Buen servicio, todo rico",positivo
3162,7928,30,5,"Excelente atención, volveré",positivo
3163,7929,35,4,"Buen servicio, todo rico",positivo
3164,7931,26,5,"Excelente atención, volveré",positivo
3165,7933,35,5,"Excelente atención, volveré",positivo
3166,7934,29,4,"Buen servicio, todo rico",positivo
3167,7935,28,2,La atención no fue agradable,negativo
3168,7937,33,3,Servicio regular,neutro
3169,7941,26,4,"Buen servicio, todo rico",positivo
3170,7945,40,4,"Buen servicio, todo rico",positivo
3171,7946,40,5,"Excelente atención, volveré",positivo
3172,7947,34,5,"Excelente atención, volveré",positivo
3173,7948,25,4,"Buen servicio, todo rico",positivo
3174,7950,40,4,"Buen servicio, todo rico",positivo
3175,7952,35,4,"Buen servicio, todo rico",positivo
3176,7953,28,2,La atención no fue agradable,negativo
3177,7955,32,5,"Excelente atención, volveré",positivo
3178,7957,37,5,"Excelente atención, volveré",positivo
3179,7963,28,2,La atención no fue agradable,negativo
3180,7965,37,4,"Buen servicio, todo rico",positivo
3181,7966,31,4,"Buen servicio, todo rico",positivo
3182,7967,32,4,"Buen servicio, todo rico",positivo
3183,7971,35,4,"Buen servicio, todo rico",positivo
3184,7972,46,3,Servicio regular,neutro
3185,7974,44,4,"Buen servicio, todo rico",positivo
3186,7975,45,2,La atención no fue agradable,negativo
3187,7976,41,3,Servicio regular,neutro
3188,7978,48,3,Servicio regular,neutro
3189,7980,48,4,"Buen servicio, todo rico",positivo
3190,7983,43,3,Servicio regular,neutro
3191,7986,46,3,Servicio regular,neutro
3192,7987,46,4,"Buen servicio, todo rico",positivo
3193,7989,45,2,La atención no fue agradable,negativo
3194,7990,45,3,Servicio regular,neutro
3195,7994,47,4,"Buen servicio, todo rico",positivo
3196,7996,47,4,"Buen servicio, todo rico",positivo
3197,7997,46,3,Servicio regular,neutro
3198,8000,44,3,Servicio regular,neutro
3199,8002,41,3,Servicio regular,neutro
3200,8006,44,4,"Buen servicio, todo rico",positivo
3201,8007,45,2,La atención no fue agradable,negativo
3202,8009,12,3,Servicio regular,neutro
3203,8011,13,3,Servicio regular,neutro
3204,8012,15,3,Servicio regular,neutro
3205,8017,15,4,"Buen servicio, todo rico",positivo
3206,8018,3,3,Servicio regular,neutro
3207,8019,19,2,La atención no fue agradable,negativo
3208,8021,21,4,"Buen servicio, todo rico",positivo
3209,8023,19,1,"Servicio impositivo, me presionaron para pedir más",negativo
3210,8025,4,3,Servicio regular,neutro
3211,8027,7,3,Servicio regular,neutro
3212,8028,14,3,Servicio regular,neutro
3213,8030,6,4,"Buen servicio, todo rico",positivo
3214,8032,6,4,"Buen servicio, todo rico",positivo
3215,8033,10,4,"Buen servicio, todo rico",positivo
3216,8036,9,3,Servicio regular,neutro
3217,8040,19,2,La atención no fue agradable,negativo
3218,8043,7,3,Servicio regular,neutro
3219,8049,23,4,"Buen servicio, todo rico",positivo
3220,8050,14,3,Servicio regular,neutro
3221,8052,4,3,Servicio regular,neutro
3222,8055,24,5,"Excelente atención, volveré",positivo
3223,8057,20,5,"Excelente atención, volveré",positivo
3224,8060,22,3,Servicio regular,neutro
3225,8063,19,2,La atención no fue agradable,negativo
3226,8066,14,3,Servicio regular,neutro
3227,8068,17,3,Servicio regular,neutro
3228,8069,23,4,"Buen servicio, todo rico",positivo
3229,8072,21,4,"Buen servicio, todo rico",positivo
3230,8075,22,4,"Buen servicio, todo rico",positivo
3231,8079,6,3,Servicio regular,neutro
3232,8080,18,4,"Buen servicio, todo rico",positivo
3233,8081,21,4,"Buen servicio, todo rico",positivo
3234,8084,6,3,Servicio regular,neutro
3235,8086,4,4,"Buen servicio, todo rico",positivo
3236,8087,24,4,"Buen servicio, todo rico",positivo
3237,8088,14,3,Servicio regular,neutro
3238,8090,1,3,Servicio regular,neutro
3239,8091,9,3,Servicio regular,neutro
3240,8094,9,4,"Buen servicio, todo rico",positivo
3241,8095,23,3,Servicio regular,neutro
3242,8098,9,4,"Buen servicio, todo rico",positivo
3243,8102,35,4,"Buen servicio, todo rico",positivo
3244,8107,34,5,"Excelente atención, volveré",positivo
3245,8108,31,4,"Buen servicio, todo rico",positivo
3246,8109,30,4,"Buen servicio, todo rico",positivo
3247,8110,38,3,Servicio regular,neutro
3248,8111,31,4,"Buen servicio, todo rico",positivo
3249,8113,29,5,"Excelente atención, volveré",positivo
3250,8114,31,4,"Buen servicio, todo rico",positivo
3251,8117,37,4,"Buen servicio, todo rico",positivo
3252,8120,40,5,"Excelente atención, volveré",positivo
3253,8125,32,5,"Excelente atención, volveré",positivo
3254,8131,34,5,"Excelente atención, volveré",positivo
3255,8133,26,4,"Buen servicio, todo rico",positivo
3256,8134,35,4,"Buen servicio, todo rico",positivo
3257,8139,32,4,"Buen servicio, todo rico",positivo
3258,8141,35,4,"Buen servicio, todo rico",positivo
3259,8142,31,3,Servicio regular,neutro
3260,8146,38,3,Servicio regular,neutro
3261,8151,28,2,La atención no fue agradable,negativo
3262,8152,25,4,"Buen servicio, todo rico",positivo
3263,8161,31,4,"Buen servicio, todo rico",positivo
3264,8162,27,5,"Excelente atención, volveré",positivo
3265,8166,31,3,Servicio regular,neutro
3266,8167,26,5,"Excelente atención, volveré",positivo
3267,8168,46,4,"Buen servicio, todo rico",positivo
3268,8174,48,4,"Buen servicio, todo rico",positivo
3269,8175,42,4,"Buen servicio, todo rico",positivo
3270,8176,45,3,Servicio regular,neutro
3271,8178,44,3,Servicio regular,neutro
3272,8179,42,5,"Excelente atención, volveré",positivo
3273,8181,42,5,"Excelente atención, volveré",positivo
3274,8182,47,4,"Buen servicio, todo rico",positivo
3275,8184,45,2,La atención no fue agradable,negativo
3276,8185,43,3,Servicio regular,neutro
3277,8186,42,4,"Buen servicio, todo rico",positivo
3278,8189,42,4,"Buen servicio, todo rico",positivo
3279,8191,43,2,La atención no fue agradable,negativo
3280,8195,41,3,Servicio regular,neutro
3281,8197,41,3,Servicio regular,neutro
3282,8198,48,3,Servicio regular,neutro
3283,8200,47,3,Servicio regular,neutro
3284,8203,41,3,Servicio regular,neutro
3285,8212,1,3,Servicio regular,neutro
3286,8215,24,4,"Buen servicio, todo rico",positivo
3287,8217,2,5,"Excelente atención, volveré",positivo
3288,8218,2,4,"Buen servicio, todo rico",positivo
3289,8220,6,4,"Buen servicio, todo rico",positivo
3290,8223,17,4,"Buen servicio, todo rico",positivo
3291,8225,16,3,Servicio regular,neutro
3292,8226,7,3,Servicio regular,neutro
3293,8227,12,3,Servicio regular,neutro
3294,8228,24,4,"Buen servicio, todo rico",positivo
3295,8229,2,4,"Buen servicio, todo rico",positivo
3296,8230,14,4,"Buen servicio, todo rico",positivo
3297,8231,3,3,Servicio regular,neutro
3298,8232,3,3,Servicio regular,neutro
3299,8235,3,4,"Buen servicio, todo rico",positivo
3300,8236,20,5,"Excelente atención, volveré",positivo
3301,8239,6,4,"Buen servicio, todo rico",positivo
3302,8241,21,4,"Buen servicio, todo rico",positivo
3303,8242,12,3,Servicio regular,neutro
3304,8243,21,4,"Buen servicio, todo rico",positivo
3305,8244,6,4,"Buen servicio, todo rico",positivo
3306,8251,21,4,"Buen servicio, todo rico",positivo
3307,8253,22,4,"Buen servicio, todo rico",positivo
3308,8256,16,4,"Buen servicio, todo rico",positivo
3309,8261,14,3,Servicio regular,neutro
3310,8265,38,3,Servicio regular,neutro
3311,8266,39,4,"Buen servicio, todo rico",positivo
3312,8275,29,4,"Buen servicio, todo rico",positivo
3313,8276,34,4,"Buen servicio, todo rico",positivo
3314,8277,34,4,"Buen servicio, todo rico",positivo
3315,8278,29,4,"Buen servicio, todo rico",positivo
3316,8280,38,3,Servicio regular,neutro
3317,8282,31,4,"Buen servicio, todo rico",positivo
3318,8283,38,3,Servicio regular,neutro
3319,8286,34,5,"Excelente atención, volveré",positivo
3320,8287,30,4,"Buen servicio, todo rico",positivo
3321,8292,37,5,"Excelente atención, volveré",positivo
3322,8293,31,4,"Buen servicio, todo rico",positivo
3323,8294,29,4,"Buen servicio, todo rico",positivo
3324,8298,44,4,"Buen servicio, todo rico",positivo
3325,8304,47,3,Servicio regular,neutro
3326,8306,45,3,Servicio regular,neutro
3327,8310,45,2,La atención no fue agradable,negativo
3328,8312,46,3,Servicio regular,neutro
3329,8316,46,3,Servicio regular,neutro
3330,8318,41,3,Servicio regular,neutro
3331,8324,6,3,Servicio regular,neutro
3332,8325,10,4,"Buen servicio, todo rico",positivo
3333,8327,20,4,"Buen servicio, todo rico",positivo
3334,8328,10,3,Servicio regular,neutro
3335,8329,24,4,"Buen servicio, todo rico",positivo
3336,8334,15,3,Servicio regular,neutro
